source,value,timestamp
temperature{room="living_room"},5199.905092804511,1556719093400.0
temperature{room="bathroom"},1000.0,1556672663000.0
temperature{room="corridor"},4999.946007605175,1556672652000.0
humidity{room="corridor"},5000.184642047727,1556716860000.0
humidity{room="kitchen"},5000.0,1556716860000.0
humidity{room="bathroom"},15000.035048083033,1556827380000.0
temperature{room="kitchen"},4999.979834327666,1556716865000.0
temperature{room="living_room"},5200.016860936981,1556719098600.0
temperature{room="bathroom"},1000.0,1556672664000.0
temperature{room="corridor"},4999.98521512996,1556672653000.0
humidity{room="corridor"},4999.946220294218,1556716865000.0
humidity{room="kitchen"},5000.0,1556716865000.0
humidity{room="bathroom"},15000.012156670418,1556827395000.0
temperature{room="kitchen"},4999.946050266329,1556716870000.0
temperature{room="living_room"},5200.22454837864,1556719103800.0
temperature{room="bathroom"},1000.0,1556672665000.0
temperature{room="corridor"},5000.0040272133365,1556672654000.0
humidity{room="corridor"},4999.793211589536,1556716870000.0
humidity{room="kitchen"},5000.0,1556716870000.0
humidity{room="bathroom"},14999.973366430775,1556827410000.0
temperature{room="kitchen"},4999.718487273003,1556716875000.0
temperature{room="living_room"},5199.991626573722,1556719109000.0
temperature{room="bathroom"},1000.0,1556672666000.0
temperature{room="corridor"},4999.931740098917,1556672655000.0
humidity{room="corridor"},4999.773006142872,1556716875000.0
humidity{room="kitchen"},5000.0,1556716875000.0
humidity{room="bathroom"},15000.015132198092,1556827425000.0
temperature{room="kitchen"},5000.0009272182515,1556716880000.0
temperature{room="living_room"},5200.004792902312,1556719114200.0
temperature{room="bathroom"},1000.0,1556672667000.0
temperature{room="corridor"},5000.083105902156,1556672656000.0
humidity{room="corridor"},4999.857501798497,1556716880000.0
humidity{room="kitchen"},5000.0,1556716880000.0
humidity{room="bathroom"},15000.079025064488,1556827440000.0
temperature{room="kitchen"},5000.006926454021,1556716885000.0
temperature{room="living_room"},5200.004074111977,1556719119400.0
temperature{room="bathroom"},1000.0,1556672668000.0
temperature{room="corridor"},4999.9774647617905,1556672657000.0
humidity{room="corridor"},4999.8908717715285,1556716885000.0
humidity{room="kitchen"},5000.0,1556716885000.0
humidity{room="bathroom"},14999.968598710355,1556827455000.0
temperature{room="kitchen"},5000.05873681165,1556716890000.0
temperature{room="living_room"},5199.898303540264,1556719124600.0
temperature{room="bathroom"},1000.0,1556672669000.0
temperature{room="corridor"},5000.025303455351,1556672658000.0
humidity{room="corridor"},4999.910077827901,1556716890000.0
humidity{room="kitchen"},5000.0,1556716890000.0
humidity{room="bathroom"},15000.142776686509,1556827470000.0
temperature{room="kitchen"},5000.139680891148,1556716895000.0
temperature{room="living_room"},5200.1277255463,1556719129800.0
temperature{room="bathroom"},1000.0,1556672670000.0
temperature{room="corridor"},4999.978507937954,1556672659000.0
humidity{room="corridor"},4999.853536962624,1556716895000.0
humidity{room="kitchen"},5000.0,1556716895000.0
humidity{room="bathroom"},15000.089580022375,1556827485000.0
temperature{room="kitchen"},5000.108459874364,1556716900000.0
temperature{room="living_room"},5200.032581067968,1556719135000.0
temperature{room="bathroom"},1000.0,1556672671000.0
temperature{room="corridor"},5000.013352643909,1556672660000.0
humidity{room="corridor"},4999.973816393402,1556716900000.0
humidity{room="kitchen"},5000.0,1556716900000.0
humidity{room="bathroom"},15000.081950901551,1556827500000.0
temperature{room="kitchen"},5000.095426398306,1556716905000.0
temperature{room="living_room"},5199.962884129566,1556719140200.0
temperature{room="bathroom"},1000.0,1556672672000.0
temperature{room="corridor"},5000.076877489479,1556672661000.0
humidity{room="corridor"},5000.271562013309,1556716905000.0
humidity{room="kitchen"},5000.0,1556716905000.0
humidity{room="bathroom"},15000.018925600825,1556827515000.0
temperature{room="kitchen"},5000.009684985187,1556716910000.0
temperature{room="living_room"},5199.888257679765,1556719145400.0
temperature{room="bathroom"},1000.0,1556672673000.0
temperature{room="corridor"},5000.028849976225,1556672662000.0
humidity{room="corridor"},5000.195408371783,1556716910000.0
humidity{room="kitchen"},5000.0,1556716910000.0
humidity{room="bathroom"},15000.081423260332,1556827530000.0
temperature{room="kitchen"},5000.146043119188,1556716915000.0
temperature{room="living_room"},5200.164662201222,1556719150600.0
temperature{room="bathroom"},1000.0,1556672674000.0
temperature{room="corridor"},4999.902396529605,1556672663000.0
humidity{room="corridor"},4999.7712575809755,1556716915000.0
humidity{room="kitchen"},5000.0,1556716915000.0
humidity{room="bathroom"},15000.131372251728,1556827545000.0
temperature{room="kitchen"},5000.0464777949865,1556716920000.0
temperature{room="living_room"},5199.917185134448,1556719155800.0
temperature{room="bathroom"},1000.0,1556672675000.0
temperature{room="corridor"},4999.988448861793,1556672664000.0
humidity{room="corridor"},5000.5327081483365,1556716920000.0
humidity{room="kitchen"},5000.0,1556716920000.0
humidity{room="bathroom"},14999.938394590468,1556827560000.0
temperature{room="kitchen"},5000.034143527959,1556716925000.0
temperature{room="living_room"},5200.064281356657,1556719161000.0
temperature{room="bathroom"},1000.0,1556672676000.0
temperature{room="corridor"},5000.034981635579,1556672665000.0
humidity{room="corridor"},4999.879993755021,1556716925000.0
humidity{room="kitchen"},5000.0,1556716925000.0
humidity{room="bathroom"},14999.892980025756,1556827575000.0
temperature{room="kitchen"},4999.7807000056255,1556716930000.0
temperature{room="living_room"},5199.864105907714,1556719166200.0
temperature{room="bathroom"},1000.0,1556672677000.0
temperature{room="corridor"},5000.003407050614,1556672666000.0
humidity{room="corridor"},5000.292758723347,1556716930000.0
humidity{room="kitchen"},5000.0,1556716930000.0
humidity{room="bathroom"},14999.945324683911,1556827590000.0
temperature{room="kitchen"},4999.885364701412,1556716935000.0
temperature{room="living_room"},5200.019666324835,1556719171400.0
temperature{room="bathroom"},1000.0,1556672678000.0
temperature{room="corridor"},4999.957196588863,1556672667000.0
humidity{room="corridor"},5000.275159067992,1556716935000.0
humidity{room="kitchen"},5000.0,1556716935000.0
humidity{room="bathroom"},14999.981267463216,1556827605000.0
temperature{room="kitchen"},5000.028765373122,1556716940000.0
temperature{room="living_room"},5200.012267081459,1556719176600.0
temperature{room="bathroom"},1000.0,1556672679000.0
temperature{room="corridor"},5000.067293999807,1556672668000.0
humidity{room="corridor"},4999.821921978466,1556716940000.0
humidity{room="kitchen"},5000.0,1556716940000.0
humidity{room="bathroom"},14999.97838651821,1556827620000.0
temperature{room="kitchen"},5000.033200713904,1556716945000.0
temperature{room="living_room"},5200.065554395254,1556719181800.0
temperature{room="bathroom"},1000.0,1556672680000.0
temperature{room="corridor"},5000.015839187668,1556672669000.0
humidity{room="corridor"},4999.9729022254905,1556716945000.0
humidity{room="kitchen"},5000.0,1556716945000.0
humidity{room="bathroom"},15000.06283045982,1556827635000.0
temperature{room="kitchen"},5000.117710288343,1556716950000.0
temperature{room="living_room"},5199.976130010413,1556719187000.0
temperature{room="bathroom"},1000.0,1556672681000.0
temperature{room="corridor"},5000.036330180864,1556672670000.0
humidity{room="corridor"},4999.68889115612,1556716950000.0
humidity{room="kitchen"},5000.0,1556716950000.0
humidity{room="bathroom"},14999.999965876128,1556827650000.0
temperature{room="kitchen"},5000.009173676659,1556716955000.0
temperature{room="living_room"},5199.80980829569,1556719192200.0
temperature{room="bathroom"},1000.0,1556672682000.0
temperature{room="corridor"},5000.071342687349,1556672671000.0
humidity{room="corridor"},4999.9832231972805,1556716955000.0
humidity{room="kitchen"},5000.0,1556716955000.0
humidity{room="bathroom"},14999.908139651014,1556827665000.0
temperature{room="kitchen"},4999.868663760127,1556716960000.0
temperature{room="living_room"},5200.092047274393,1556719197400.0
temperature{room="bathroom"},1000.0,1556672683000.0
temperature{room="corridor"},5000.038414488121,1556672672000.0
humidity{room="corridor"},4999.847835360807,1556716960000.0
humidity{room="kitchen"},5000.0,1556716960000.0
humidity{room="bathroom"},15000.044137859382,1556827680000.0
temperature{room="kitchen"},4999.882875744281,1556716965000.0
temperature{room="living_room"},5200.033683692339,1556719202600.0
temperature{room="bathroom"},1000.0,1556672684000.0
temperature{room="corridor"},5000.026209476287,1556672673000.0
humidity{room="corridor"},4999.41281868477,1556716965000.0
humidity{room="kitchen"},5000.0,1556716965000.0
humidity{room="bathroom"},15000.077564986026,1556827695000.0
temperature{room="kitchen"},4999.980385284727,1556716970000.0
temperature{room="living_room"},5199.8587735234405,1556719207800.0
temperature{room="bathroom"},1000.0,1556672685000.0
temperature{room="corridor"},4999.978229354671,1556672674000.0
humidity{room="corridor"},5000.18096229389,1556716970000.0
humidity{room="kitchen"},5000.0,1556716970000.0
humidity{room="bathroom"},15000.09559720026,1556827710000.0
temperature{room="kitchen"},5000.021265934021,1556716975000.0
temperature{room="living_room"},5199.899264917496,1556719213000.0
temperature{room="bathroom"},1000.0,1556672686000.0
temperature{room="corridor"},4999.966806280194,1556672675000.0
humidity{room="corridor"},5000.392883462073,1556716975000.0
humidity{room="kitchen"},5000.0,1556716975000.0
humidity{room="bathroom"},15000.025668444743,1556827725000.0
temperature{room="kitchen"},4999.998324777084,1556716980000.0
temperature{room="living_room"},5200.028181583108,1556719218200.0
temperature{room="bathroom"},1000.0,1556672687000.0
temperature{room="corridor"},4999.996521114075,1556672676000.0
humidity{room="corridor"},5000.169740597233,1556716980000.0
humidity{room="kitchen"},5000.0,1556716980000.0
humidity{room="bathroom"},14999.906440476849,1556827740000.0
temperature{room="kitchen"},5000.087232843821,1556716985000.0
temperature{room="living_room"},5199.935760075371,1556719223400.0
temperature{room="bathroom"},1000.0,1556672688000.0
temperature{room="corridor"},4999.986618992893,1556672677000.0
humidity{room="corridor"},4999.837141151518,1556716985000.0
humidity{room="kitchen"},5000.0,1556716985000.0
humidity{room="bathroom"},14999.99392914647,1556827755000.0
temperature{room="kitchen"},4999.969953405964,1556716990000.0
temperature{room="living_room"},5200.071851012507,1556719228600.0
temperature{room="bathroom"},1000.0,1556672689000.0
temperature{room="corridor"},5000.000407896134,1556672678000.0
humidity{room="corridor"},4999.935332138664,1556716990000.0
humidity{room="kitchen"},5000.0,1556716990000.0
humidity{room="bathroom"},14999.935722306398,1556827770000.0
temperature{room="kitchen"},5000.219121837737,1556716995000.0
temperature{room="living_room"},5199.930185353198,1556719233800.0
temperature{room="bathroom"},1000.0,1556672690000.0
temperature{room="corridor"},4999.950367160067,1556672679000.0
humidity{room="corridor"},4999.969681383732,1556716995000.0
humidity{room="kitchen"},5000.0,1556716995000.0
humidity{room="bathroom"},15000.042949285013,1556827785000.0
temperature{room="kitchen"},5000.013647496803,1556717000000.0
temperature{room="living_room"},5200.132086258716,1556719239000.0
temperature{room="bathroom"},1000.0,1556672691000.0
temperature{room="corridor"},4999.988364368477,1556672680000.0
humidity{room="corridor"},4999.513839542873,1556717000000.0
humidity{room="kitchen"},5000.0,1556717000000.0
humidity{room="bathroom"},15000.010828766779,1556827800000.0
temperature{room="kitchen"},4999.99825641974,1556717005000.0
temperature{room="living_room"},5200.083128827487,1556719244200.0
temperature{room="bathroom"},1000.0,1556672692000.0
temperature{room="corridor"},4999.97225154095,1556672681000.0
humidity{room="corridor"},4999.877201778437,1556717005000.0
humidity{room="kitchen"},5000.0,1556717005000.0
humidity{room="bathroom"},14999.893597821168,1556827815000.0
temperature{room="kitchen"},4999.817268598647,1556717010000.0
temperature{room="living_room"},5200.16185245039,1556719249400.0
temperature{room="bathroom"},1000.0,1556672693000.0
temperature{room="corridor"},5000.065354101298,1556672682000.0
humidity{room="corridor"},4999.813266636053,1556717010000.0
humidity{room="kitchen"},5000.0,1556717010000.0
humidity{room="bathroom"},15000.002394362386,1556827830000.0
temperature{room="kitchen"},4999.985794279136,1556717015000.0
temperature{room="living_room"},5199.908149946158,1556719254600.0
temperature{room="bathroom"},1000.0,1556672694000.0
temperature{room="corridor"},5000.078299785352,1556672683000.0
humidity{room="corridor"},5000.040106449304,1556717015000.0
humidity{room="kitchen"},5000.0,1556717015000.0
humidity{room="bathroom"},14999.884827174232,1556827845000.0
temperature{room="kitchen"},4999.998603166246,1556717020000.0
temperature{room="living_room"},5199.976576227167,1556719259800.0
temperature{room="bathroom"},1000.0,1556672695000.0
temperature{room="corridor"},5000.026445632111,1556672684000.0
humidity{room="corridor"},5000.183671723852,1556717020000.0
humidity{room="kitchen"},5000.0,1556717020000.0
humidity{room="bathroom"},15000.07564653236,1556827860000.0
temperature{room="kitchen"},4999.941180673573,1556717025000.0
temperature{room="living_room"},5200.080547043417,1556719265000.0
temperature{room="bathroom"},1000.0,1556672696000.0
temperature{room="corridor"},5000.051176116047,1556672685000.0
humidity{room="corridor"},5000.246918543934,1556717025000.0
humidity{room="kitchen"},5000.0,1556717025000.0
humidity{room="bathroom"},15000.086843450174,1556827875000.0
temperature{room="kitchen"},4999.976217088939,1556717030000.0
temperature{room="living_room"},5199.879536621757,1556719270200.0
temperature{room="bathroom"},1000.0,1556672697000.0
temperature{room="corridor"},4999.902366432895,1556672686000.0
humidity{room="corridor"},5000.3558552859395,1556717030000.0
humidity{room="kitchen"},5000.0,1556717030000.0
humidity{room="bathroom"},14999.934826684583,1556827890000.0
temperature{room="kitchen"},5000.0211582039465,1556717035000.0
temperature{room="living_room"},5199.943712878765,1556719275400.0
temperature{room="bathroom"},1000.0,1556672698000.0
temperature{room="corridor"},4999.973358082334,1556672687000.0
humidity{room="corridor"},4999.970314681636,1556717035000.0
humidity{room="kitchen"},5000.0,1556717035000.0
humidity{room="bathroom"},14999.946585533882,1556827905000.0
temperature{room="kitchen"},5000.080630713539,1556717040000.0
temperature{room="living_room"},5200.106848603712,1556719280600.0
temperature{room="bathroom"},1000.0,1556672699000.0
temperature{room="corridor"},5000.02088980354,1556672688000.0
humidity{room="corridor"},4999.570498033154,1556717040000.0
humidity{room="kitchen"},5000.0,1556717040000.0
humidity{room="bathroom"},14999.936453447768,1556827920000.0
temperature{room="kitchen"},5000.10694696852,1556717045000.0
temperature{room="living_room"},5200.115986931888,1556719285800.0
temperature{room="bathroom"},1000.0,1556672700000.0
temperature{room="corridor"},4999.893504043554,1556672689000.0
humidity{room="corridor"},4999.755563427336,1556717045000.0
humidity{room="kitchen"},5000.0,1556717045000.0
humidity{room="bathroom"},14999.919322038872,1556827935000.0
temperature{room="kitchen"},5000.219150887765,1556717050000.0
temperature{room="living_room"},5200.017666027964,1556719291000.0
temperature{room="bathroom"},1000.0,1556672701000.0
temperature{room="corridor"},4999.9921393018985,1556672690000.0
humidity{room="corridor"},4999.891058499113,1556717050000.0
humidity{room="kitchen"},5000.0,1556717050000.0
humidity{room="bathroom"},15000.033858898025,1556827950000.0
temperature{room="kitchen"},5000.1384110101335,1556717055000.0
temperature{room="living_room"},5200.0031732668995,1556719296200.0
temperature{room="bathroom"},1000.0,1556672702000.0
temperature{room="corridor"},4999.950041364228,1556672691000.0
humidity{room="corridor"},5000.074112900419,1556717055000.0
humidity{room="kitchen"},5000.0,1556717055000.0
humidity{room="bathroom"},15000.047289205806,1556827965000.0
temperature{room="kitchen"},4999.970059089263,1556717060000.0
temperature{room="living_room"},5199.893702109578,1556719301400.0
temperature{room="bathroom"},1000.0,1556672703000.0
temperature{room="corridor"},4999.996656377146,1556672692000.0
humidity{room="corridor"},5000.26086522998,1556717060000.0
humidity{room="kitchen"},5000.0,1556717060000.0
humidity{room="bathroom"},14999.842152777397,1556827980000.0
temperature{room="kitchen"},4999.9297366245155,1556717065000.0
temperature{room="living_room"},5199.88023611324,1556719306600.0
temperature{room="bathroom"},1000.0,1556672704000.0
temperature{room="corridor"},4999.9891641044815,1556672693000.0
humidity{room="corridor"},4999.805492593738,1556717065000.0
humidity{room="kitchen"},5000.0,1556717065000.0
humidity{room="bathroom"},15000.179859094455,1556827995000.0
temperature{room="kitchen"},4999.907748661332,1556717070000.0
temperature{room="living_room"},5200.037277897931,1556719311800.0
temperature{room="bathroom"},1000.0,1556672705000.0
temperature{room="corridor"},5000.055605788595,1556672694000.0
humidity{room="corridor"},5000.184886982867,1556717070000.0
humidity{room="kitchen"},5000.0,1556717070000.0
humidity{room="bathroom"},15000.102591597268,1556828010000.0
temperature{room="kitchen"},4999.966806856709,1556717075000.0
temperature{room="living_room"},5199.881700909471,1556719317000.0
temperature{room="bathroom"},1000.0,1556672706000.0
temperature{room="corridor"},5000.040934628949,1556672695000.0
humidity{room="corridor"},5000.31022266869,1556717075000.0
humidity{room="kitchen"},5000.0,1556717075000.0
humidity{room="bathroom"},15000.079492044664,1556828025000.0
temperature{room="kitchen"},5000.023650621532,1556717080000.0
temperature{room="living_room"},5199.927772783655,1556719322200.0
temperature{room="bathroom"},1000.0,1556672707000.0
temperature{room="corridor"},5000.001616663424,1556672696000.0
humidity{room="corridor"},5000.231986889675,1556717080000.0
humidity{room="kitchen"},5000.0,1556717080000.0
humidity{room="bathroom"},14999.999136790168,1556828040000.0
temperature{room="kitchen"},5000.056415850663,1556717085000.0
temperature{room="living_room"},5200.155980613282,1556719327400.0
temperature{room="bathroom"},1000.0,1556672708000.0
temperature{room="corridor"},5000.027302360016,1556672697000.0
humidity{room="corridor"},4999.841779371542,1556717085000.0
humidity{room="kitchen"},5000.0,1556717085000.0
humidity{room="bathroom"},14999.951937837526,1556828055000.0
temperature{room="kitchen"},4999.960626216291,1556717090000.0
temperature{room="living_room"},5199.925383511473,1556719332600.0
temperature{room="bathroom"},1000.0,1556672709000.0
temperature{room="corridor"},4999.967828318272,1556672698000.0
humidity{room="corridor"},5000.059214076251,1556717090000.0
humidity{room="kitchen"},5000.0,1556717090000.0
humidity{room="bathroom"},14999.960766338329,1556828070000.0
temperature{room="kitchen"},4999.924337556547,1556717095000.0
temperature{room="living_room"},5199.965603358858,1556719337800.0
temperature{room="bathroom"},1000.0,1556672710000.0
temperature{room="corridor"},4999.922910643208,1556672699000.0
humidity{room="corridor"},5000.08925127,1556717095000.0
humidity{room="kitchen"},5000.0,1556717095000.0
humidity{room="bathroom"},14999.90106287936,1556828085000.0
temperature{room="kitchen"},5000.010240717399,1556717100000.0
temperature{room="living_room"},5199.902373800153,1556719343000.0
temperature{room="bathroom"},1000.0,1556672711000.0
temperature{room="corridor"},5000.019410123252,1556672700000.0
humidity{room="corridor"},4999.8125609881035,1556717100000.0
humidity{room="kitchen"},5000.0,1556717100000.0
humidity{room="bathroom"},15000.029691371972,1556828100000.0
temperature{room="kitchen"},5000.015101547639,1556717105000.0
temperature{room="living_room"},5200.056867408801,1556719348200.0
temperature{room="bathroom"},1000.0,1556672712000.0
temperature{room="corridor"},5000.0306841332485,1556672701000.0
humidity{room="corridor"},5000.265790162853,1556717105000.0
humidity{room="kitchen"},5000.0,1556717105000.0
humidity{room="bathroom"},14999.991006102411,1556828115000.0
temperature{room="kitchen"},4999.914372625298,1556717110000.0
temperature{room="living_room"},5199.9149515556755,1556719353400.0
temperature{room="bathroom"},1000.0,1556672713000.0
temperature{room="corridor"},4999.948326090012,1556672702000.0
humidity{room="corridor"},5000.661640952819,1556717110000.0
humidity{room="kitchen"},5000.0,1556717110000.0
humidity{room="bathroom"},14999.90233096583,1556828130000.0
temperature{room="kitchen"},5000.031610797229,1556717115000.0
temperature{room="living_room"},5200.014651567925,1556719358600.0
temperature{room="bathroom"},1000.0,1556672714000.0
temperature{room="corridor"},5000.01713321685,1556672703000.0
humidity{room="corridor"},5000.141211637234,1556717115000.0
humidity{room="kitchen"},5000.0,1556717115000.0
humidity{room="bathroom"},15000.115087242577,1556828145000.0
temperature{room="kitchen"},5000.076960636823,1556717120000.0
temperature{room="living_room"},5200.201685243894,1556719363800.0
temperature{room="bathroom"},1000.0,1556672715000.0
temperature{room="corridor"},5000.053865002482,1556672704000.0
humidity{room="corridor"},5000.208534961407,1556717120000.0
humidity{room="kitchen"},5000.0,1556717120000.0
humidity{room="bathroom"},14999.879477626,1556828160000.0
temperature{room="kitchen"},5000.16541297648,1556717125000.0
temperature{room="living_room"},5200.0099944981985,1556719369000.0
temperature{room="bathroom"},1000.0,1556672716000.0
temperature{room="corridor"},5000.028521587392,1556672705000.0
humidity{room="corridor"},5000.290786064502,1556717125000.0
humidity{room="kitchen"},5000.0,1556717125000.0
humidity{room="bathroom"},15000.135612491375,1556828175000.0
temperature{room="kitchen"},5000.009899372897,1556717130000.0
temperature{room="living_room"},5200.002772165588,1556719374200.0
temperature{room="bathroom"},1000.0,1556672717000.0
temperature{room="corridor"},5000.163826290949,1556672706000.0
humidity{room="corridor"},4999.679651443431,1556717130000.0
humidity{room="kitchen"},5000.0,1556717130000.0
humidity{room="bathroom"},15000.18414954026,1556828190000.0
temperature{room="kitchen"},5000.148647089318,1556717135000.0
temperature{room="living_room"},5200.2114317474425,1556719379400.0
temperature{room="bathroom"},1000.0,1556672718000.0
temperature{room="corridor"},4999.956080806915,1556672707000.0
humidity{room="corridor"},4999.9287514340685,1556717135000.0
humidity{room="kitchen"},5000.0,1556717135000.0
humidity{room="bathroom"},15000.097748573924,1556828205000.0
temperature{room="kitchen"},4999.883600461001,1556717140000.0
temperature{room="living_room"},5200.106928588714,1556719384600.0
temperature{room="bathroom"},1000.0,1556672719000.0
temperature{room="corridor"},4999.982499076855,1556672708000.0
humidity{room="corridor"},5000.318819666048,1556717140000.0
humidity{room="kitchen"},5000.0,1556717140000.0
humidity{room="bathroom"},15000.024600747824,1556828220000.0
temperature{room="kitchen"},5000.078320134766,1556717145000.0
temperature{room="living_room"},5199.927743081146,1556719389800.0
temperature{room="bathroom"},1000.0,1556672720000.0
temperature{room="corridor"},5000.039445643909,1556672709000.0
humidity{room="corridor"},4999.889658493708,1556717145000.0
humidity{room="kitchen"},5000.0,1556717145000.0
humidity{room="bathroom"},15000.12527231316,1556828235000.0
temperature{room="kitchen"},4999.909893939747,1556717150000.0
temperature{room="living_room"},5200.025513527861,1556719395000.0
temperature{room="bathroom"},1000.0,1556672721000.0
temperature{room="corridor"},4999.993109563941,1556672710000.0
humidity{room="corridor"},4999.9619292922935,1556717150000.0
humidity{room="kitchen"},5000.0,1556717150000.0
humidity{room="bathroom"},15000.13842889521,1556828250000.0
temperature{room="kitchen"},5000.142992456693,1556717155000.0
temperature{room="living_room"},5200.0010043554275,1556719400200.0
temperature{room="bathroom"},1000.0,1556672722000.0
temperature{room="corridor"},4999.992680114686,1556672711000.0
humidity{room="corridor"},5000.272428054495,1556717155000.0
humidity{room="kitchen"},5000.0,1556717155000.0
humidity{room="bathroom"},14999.982943848721,1556828265000.0
temperature{room="kitchen"},4999.895931704696,1556717160000.0
temperature{room="living_room"},5199.991197962971,1556719405400.0
temperature{room="bathroom"},1000.0,1556672723000.0
temperature{room="corridor"},4999.948844693818,1556672712000.0
humidity{room="corridor"},5000.956439658075,1556717160000.0
humidity{room="kitchen"},5000.0,1556717160000.0
humidity{room="bathroom"},14999.883515114392,1556828280000.0
temperature{room="kitchen"},4999.904051213496,1556717165000.0
temperature{room="living_room"},5200.014628501012,1556719410600.0
temperature{room="bathroom"},1000.0,1556672724000.0
temperature{room="corridor"},5000.100200181137,1556672713000.0
humidity{room="corridor"},5000.031872363024,1556717165000.0
humidity{room="kitchen"},5000.0,1556717165000.0
humidity{room="bathroom"},15000.145931683333,1556828295000.0
temperature{room="kitchen"},4999.791734682374,1556717170000.0
temperature{room="living_room"},5200.0870845032105,1556719415800.0
temperature{room="bathroom"},1000.0,1556672725000.0
temperature{room="corridor"},4999.981898506119,1556672714000.0
humidity{room="corridor"},4999.934461625247,1556717170000.0
humidity{room="kitchen"},5000.0,1556717170000.0
humidity{room="bathroom"},14999.988081412112,1556828310000.0
temperature{room="kitchen"},5000.077895023367,1556717175000.0
temperature{room="living_room"},5200.169456260777,1556719421000.0
temperature{room="bathroom"},1000.0,1556672726000.0
temperature{room="corridor"},5000.031757809066,1556672715000.0
humidity{room="corridor"},4999.643898719397,1556717175000.0
humidity{room="kitchen"},5000.0,1556717175000.0
humidity{room="bathroom"},14999.929460791664,1556828325000.0
temperature{room="kitchen"},4999.993429193685,1556717180000.0
temperature{room="living_room"},5199.896777798101,1556719426200.0
temperature{room="bathroom"},1000.0,1556672727000.0
temperature{room="corridor"},4999.985152872518,1556672716000.0
humidity{room="corridor"},5000.644767669909,1556717180000.0
humidity{room="kitchen"},5000.0,1556717180000.0
humidity{room="bathroom"},14999.856396347195,1556828340000.0
temperature{room="kitchen"},4999.990441747413,1556717185000.0
temperature{room="living_room"},5200.06306714597,1556719431400.0
temperature{room="bathroom"},1000.0,1556672728000.0
temperature{room="corridor"},5000.045696352472,1556672717000.0
humidity{room="corridor"},4999.981535207885,1556717185000.0
humidity{room="kitchen"},5000.0,1556717185000.0
humidity{room="bathroom"},14999.982002212113,1556828355000.0
temperature{room="kitchen"},5000.042918725184,1556717190000.0
temperature{room="living_room"},5200.007747983819,1556719436600.0
temperature{room="bathroom"},1000.0,1556672729000.0
temperature{room="corridor"},4999.96553272332,1556672718000.0
humidity{room="corridor"},5000.086589215024,1556717190000.0
humidity{room="kitchen"},5000.0,1556717190000.0
humidity{room="bathroom"},14999.894814010751,1556828370000.0
temperature{room="kitchen"},4999.956078540249,1556717195000.0
temperature{room="living_room"},5199.950600028039,1556719441800.0
temperature{room="bathroom"},1000.0,1556672730000.0
temperature{room="corridor"},4999.964412248555,1556672719000.0
humidity{room="corridor"},5000.369278640879,1556717195000.0
humidity{room="kitchen"},5000.0,1556717195000.0
humidity{room="bathroom"},15000.009452664099,1556828385000.0
temperature{room="kitchen"},4999.989662479806,1556717200000.0
temperature{room="living_room"},5199.8844303064725,1556719447000.0
temperature{room="bathroom"},1000.0,1556672731000.0
temperature{room="corridor"},4999.916129221063,1556672720000.0
humidity{room="corridor"},5000.091068701484,1556717200000.0
humidity{room="kitchen"},5000.0,1556717200000.0
humidity{room="bathroom"},15000.203847136903,1556828400000.0
temperature{room="kitchen"},5000.084226477786,1556717205000.0
temperature{room="living_room"},5200.152983010686,1556719452200.0
temperature{room="bathroom"},1000.0,1556672732000.0
temperature{room="corridor"},4999.991342821085,1556672721000.0
humidity{room="corridor"},5000.21475322061,1556717205000.0
humidity{room="kitchen"},5000.0,1556717205000.0
humidity{room="bathroom"},15000.10961118491,1556828415000.0
temperature{room="kitchen"},5000.067029720328,1556717210000.0
temperature{room="living_room"},5200.104666576965,1556719457400.0
temperature{room="bathroom"},1000.0,1556672733000.0
temperature{room="corridor"},4999.954745614017,1556672722000.0
humidity{room="corridor"},5000.130536785944,1556717210000.0
humidity{room="kitchen"},5000.0,1556717210000.0
humidity{room="bathroom"},15000.082688827202,1556828430000.0
temperature{room="kitchen"},4999.969247285273,1556717215000.0
temperature{room="living_room"},5200.009393050807,1556719462600.0
temperature{room="bathroom"},1000.0,1556672734000.0
temperature{room="corridor"},5000.066494989344,1556672723000.0
humidity{room="corridor"},4999.538029604138,1556717215000.0
humidity{room="kitchen"},5000.0,1556717215000.0
humidity{room="bathroom"},14999.885833073446,1556828445000.0
temperature{room="kitchen"},5000.000970619441,1556717220000.0
temperature{room="living_room"},5199.959491754073,1556719467800.0
temperature{room="bathroom"},1000.0,1556672735000.0
temperature{room="corridor"},5000.019762952419,1556672724000.0
humidity{room="corridor"},4999.735792122149,1556717220000.0
humidity{room="kitchen"},5000.0,1556717220000.0
humidity{room="bathroom"},15000.173649076058,1556828460000.0
temperature{room="kitchen"},5000.008377383304,1556717225000.0
temperature{room="living_room"},5200.0702660001025,1556719473000.0
temperature{room="bathroom"},1000.0,1556672736000.0
temperature{room="corridor"},4999.966498836181,1556672725000.0
humidity{room="corridor"},4999.8917293325885,1556717225000.0
humidity{room="kitchen"},5000.0,1556717225000.0
humidity{room="bathroom"},14999.99783512857,1556828475000.0
temperature{room="kitchen"},5000.162870308117,1556717230000.0
temperature{room="living_room"},5199.975731153508,1556719478200.0
temperature{room="bathroom"},1000.0,1556672737000.0
temperature{room="corridor"},5000.037485304258,1556672726000.0
humidity{room="corridor"},4999.442961939439,1556717230000.0
