source,value,timestamp
humidity{room="kitchen"},5000.0,1556672465000.0
humidity{room="bathroom"},14999.995252463454,1556694195000.0
temperature{room="kitchen"},4999.967473242417,1556672470000.0
temperature{room="living_room"},5199.940719932162,1556672927800.0
temperature{room="bathroom"},1000.0,1556663785000.0
temperature{room="corridor"},5000.0228746493285,1556663774000.0
humidity{room="corridor"},4999.930218990438,1556672470000.0
humidity{room="kitchen"},5000.0,1556672470000.0
humidity{room="bathroom"},14999.938205509865,1556694210000.0
temperature{room="kitchen"},5000.0371135997,1556672475000.0
temperature{room="living_room"},5200.000604274991,1556672933000.0
temperature{room="bathroom"},1000.0,1556663786000.0
temperature{room="corridor"},5000.0416708025705,1556663775000.0
humidity{room="corridor"},4999.535035702549,1556672475000.0
humidity{room="kitchen"},5000.0,1556672475000.0
humidity{room="bathroom"},15000.115363933282,1556694225000.0
temperature{room="kitchen"},4999.798156437161,1556672480000.0
temperature{room="living_room"},5199.989556062904,1556672938200.0
temperature{room="bathroom"},1000.0,1556663787000.0
temperature{room="corridor"},5000.025329251423,1556663776000.0
humidity{room="corridor"},5000.316766138114,1556672480000.0
humidity{room="kitchen"},5000.0,1556672480000.0
humidity{room="bathroom"},15000.075847407532,1556694240000.0
temperature{room="kitchen"},4999.931878031676,1556672485000.0
temperature{room="living_room"},5199.973001213841,1556672943400.0
temperature{room="bathroom"},1000.0,1556663788000.0
temperature{room="corridor"},4999.958656755612,1556663777000.0
humidity{room="corridor"},4999.772863325887,1556672485000.0
humidity{room="kitchen"},5000.0,1556672485000.0
humidity{room="bathroom"},14999.766977180672,1556694255000.0
temperature{room="kitchen"},4999.884066264881,1556672490000.0
temperature{room="living_room"},5200.0224831637415,1556672948600.0
temperature{room="bathroom"},1000.0,1556663789000.0
temperature{room="corridor"},5000.011780730282,1556663778000.0
humidity{room="corridor"},4999.679126915815,1556672490000.0
humidity{room="kitchen"},5000.0,1556672490000.0
humidity{room="bathroom"},14999.808187875902,1556694270000.0
temperature{room="kitchen"},5000.146963650258,1556672495000.0
temperature{room="living_room"},5199.992467878874,1556672953800.0
temperature{room="bathroom"},1000.0,1556663790000.0
temperature{room="corridor"},4999.944356286689,1556663779000.0
humidity{room="corridor"},4999.755297874293,1556672495000.0
humidity{room="kitchen"},5000.0,1556672495000.0
humidity{room="bathroom"},14999.972282686764,1556694285000.0
temperature{room="kitchen"},4999.887803487408,1556672500000.0
temperature{room="living_room"},5200.05752875762,1556672959000.0
temperature{room="bathroom"},1000.0,1556663791000.0
temperature{room="corridor"},5000.071378450466,1556663780000.0
humidity{room="corridor"},4999.459562389629,1556672500000.0
humidity{room="kitchen"},5000.0,1556672500000.0
humidity{room="bathroom"},15000.107581397822,1556694300000.0
temperature{room="kitchen"},4999.847420605083,1556672505000.0
temperature{room="living_room"},5200.0328022638005,1556672964200.0
temperature{room="bathroom"},1000.0,1556663792000.0
temperature{room="corridor"},5000.002850828981,1556663781000.0
humidity{room="corridor"},4999.689861770782,1556672505000.0
humidity{room="kitchen"},5000.0,1556672505000.0
humidity{room="bathroom"},15000.029075991994,1556694315000.0
temperature{room="kitchen"},5000.025229522453,1556672510000.0
temperature{room="living_room"},5200.172812396361,1556672969400.0
temperature{room="bathroom"},1000.0,1556663793000.0
temperature{room="corridor"},5000.0061068804025,1556663782000.0
humidity{room="corridor"},4999.968322321375,1556672510000.0
humidity{room="kitchen"},5000.0,1556672510000.0
humidity{room="bathroom"},14999.957759343351,1556694330000.0
temperature{room="kitchen"},4999.804816304059,1556672515000.0
temperature{room="living_room"},5200.006957570598,1556672974600.0
temperature{room="bathroom"},1000.0,1556663794000.0
temperature{room="corridor"},5000.043916141806,1556663783000.0
humidity{room="corridor"},5000.304436108421,1556672515000.0
humidity{room="kitchen"},5000.0,1556672515000.0
humidity{room="bathroom"},15000.113808435126,1556694345000.0
temperature{room="kitchen"},5000.099955524913,1556672520000.0
temperature{room="living_room"},5199.96492193906,1556672979800.0
temperature{room="bathroom"},1000.0,1556663795000.0
temperature{room="corridor"},4999.998429295982,1556663784000.0
humidity{room="corridor"},4999.565451441868,1556672520000.0
humidity{room="kitchen"},5000.0,1556672520000.0
humidity{room="bathroom"},15000.112770947677,1556694360000.0
temperature{room="kitchen"},5000.013462611335,1556672525000.0
temperature{room="living_room"},5199.868134279448,1556672985000.0
temperature{room="bathroom"},1000.0,1556663796000.0
temperature{room="corridor"},4999.967843300249,1556663785000.0
humidity{room="corridor"},4999.991306039117,1556672525000.0
humidity{room="kitchen"},5000.0,1556672525000.0
humidity{room="bathroom"},15000.062158471326,1556694375000.0
temperature{room="kitchen"},4999.941682615401,1556672530000.0
temperature{room="living_room"},5200.1738670506265,1556672990200.0
temperature{room="bathroom"},1000.0,1556663797000.0
temperature{room="corridor"},5000.013385680849,1556663786000.0
humidity{room="corridor"},5000.650934558828,1556672530000.0
humidity{room="kitchen"},5000.0,1556672530000.0
humidity{room="bathroom"},14999.93391565141,1556694390000.0
temperature{room="kitchen"},4999.959583005683,1556672535000.0
temperature{room="living_room"},5199.881241234091,1556672995400.0
temperature{room="bathroom"},1000.0,1556663798000.0
temperature{room="corridor"},4999.980928199092,1556663787000.0
humidity{room="corridor"},5000.018375173923,1556672535000.0
humidity{room="kitchen"},5000.0,1556672535000.0
humidity{room="bathroom"},15000.046346224699,1556694405000.0
temperature{room="kitchen"},4999.871654817437,1556672540000.0
temperature{room="living_room"},5200.0490374773535,1556673000600.0
temperature{room="bathroom"},1000.0,1556663799000.0
temperature{room="corridor"},4999.976655759786,1556663788000.0
humidity{room="corridor"},5000.224930358018,1556672540000.0
humidity{room="kitchen"},5000.0,1556672540000.0
humidity{room="bathroom"},15000.144857340953,1556694420000.0
temperature{room="kitchen"},4999.965814209766,1556672545000.0
temperature{room="living_room"},5200.080799843388,1556673005800.0
temperature{room="bathroom"},1000.0,1556663800000.0
temperature{room="corridor"},5000.034729932244,1556663789000.0
humidity{room="corridor"},5000.03558326691,1556672545000.0
humidity{room="kitchen"},5000.0,1556672545000.0
humidity{room="bathroom"},15000.104493129293,1556694435000.0
temperature{room="kitchen"},4999.983221302194,1556672550000.0
temperature{room="living_room"},5200.022800906958,1556673011000.0
temperature{room="bathroom"},1000.0,1556663801000.0
temperature{room="corridor"},4999.994439865543,1556663790000.0
humidity{room="corridor"},5000.202102075917,1556672550000.0
humidity{room="kitchen"},5000.0,1556672550000.0
humidity{room="bathroom"},14999.987279578132,1556694450000.0
temperature{room="kitchen"},5000.148448693737,1556672555000.0
temperature{room="living_room"},5199.999211455366,1556673016200.0
temperature{room="bathroom"},1000.0,1556663802000.0
temperature{room="corridor"},4999.961359171309,1556663791000.0
humidity{room="corridor"},5000.073056689862,1556672555000.0
humidity{room="kitchen"},5000.0,1556672555000.0
humidity{room="bathroom"},15000.06739174604,1556694465000.0
temperature{room="kitchen"},5000.03620413873,1556672560000.0
temperature{room="living_room"},5200.003511665034,1556673021400.0
temperature{room="bathroom"},1000.0,1556663803000.0
temperature{room="corridor"},5000.01184259794,1556663792000.0
humidity{room="corridor"},4999.557070267263,1556672560000.0
humidity{room="kitchen"},5000.0,1556672560000.0
humidity{room="bathroom"},14999.914178902114,1556694480000.0
temperature{room="kitchen"},4999.883899703094,1556672565000.0
temperature{room="living_room"},5199.989967265637,1556673026600.0
temperature{room="bathroom"},1000.0,1556663804000.0
temperature{room="corridor"},4999.968200066073,1556663793000.0
humidity{room="corridor"},4999.445212186975,1556672565000.0
humidity{room="kitchen"},5000.0,1556672565000.0
humidity{room="bathroom"},15000.114612086007,1556694495000.0
temperature{room="kitchen"},5000.066011681952,1556672570000.0
temperature{room="living_room"},5199.8011357446785,1556673031800.0
temperature{room="bathroom"},1000.0,1556663805000.0
temperature{room="corridor"},4999.982987259407,1556663794000.0
humidity{room="corridor"},5000.013506100243,1556672570000.0
humidity{room="kitchen"},5000.0,1556672570000.0
humidity{room="bathroom"},15000.051731012973,1556694510000.0
temperature{room="kitchen"},5000.277193770214,1556672575000.0
temperature{room="living_room"},5199.83478469049,1556673037000.0
temperature{room="bathroom"},1000.0,1556663806000.0
temperature{room="corridor"},4999.973987048772,1556663795000.0
humidity{room="corridor"},4999.963589665448,1556672575000.0
humidity{room="kitchen"},5000.0,1556672575000.0
humidity{room="bathroom"},14999.96884457137,1556694525000.0
temperature{room="kitchen"},4999.959497572713,1556672580000.0
temperature{room="living_room"},5200.024762837406,1556673042200.0
temperature{room="bathroom"},1000.0,1556663807000.0
temperature{room="corridor"},4999.968865355937,1556663796000.0
humidity{room="corridor"},4999.859518962504,1556672580000.0
humidity{room="kitchen"},5000.0,1556672580000.0
humidity{room="bathroom"},15000.023746066357,1556694540000.0
temperature{room="kitchen"},4999.931801419709,1556672585000.0
temperature{room="living_room"},5199.998948186755,1556673047400.0
temperature{room="bathroom"},1000.0,1556663808000.0
temperature{room="corridor"},5000.117165570941,1556663797000.0
humidity{room="corridor"},5000.170721646831,1556672585000.0
humidity{room="kitchen"},5000.0,1556672585000.0
humidity{room="bathroom"},14999.934129938532,1556694555000.0
temperature{room="kitchen"},4999.868342311186,1556672590000.0
temperature{room="living_room"},5199.994923059785,1556673052600.0
temperature{room="bathroom"},1000.0,1556663809000.0
temperature{room="corridor"},4999.945361812327,1556663798000.0
humidity{room="corridor"},5000.726092130721,1556672590000.0
humidity{room="kitchen"},5000.0,1556672590000.0
humidity{room="bathroom"},15000.024994853444,1556694570000.0
temperature{room="kitchen"},4999.877956484225,1556672595000.0
temperature{room="living_room"},5199.930018945408,1556673057800.0
temperature{room="bathroom"},1000.0,1556663810000.0
temperature{room="corridor"},4999.987296836367,1556663799000.0
humidity{room="corridor"},5000.41675504826,1556672595000.0
humidity{room="kitchen"},5000.0,1556672595000.0
humidity{room="bathroom"},14999.95125820952,1556694585000.0
temperature{room="kitchen"},4999.988066662013,1556672600000.0
temperature{room="living_room"},5199.8583768267845,1556673063000.0
temperature{room="bathroom"},1000.0,1556663811000.0
temperature{room="corridor"},5000.004882105377,1556663800000.0
humidity{room="corridor"},4999.689609668652,1556672600000.0
humidity{room="kitchen"},5000.0,1556672600000.0
humidity{room="bathroom"},14999.973412610676,1556694600000.0
temperature{room="kitchen"},5000.153332369442,1556672605000.0
temperature{room="living_room"},5199.824152746462,1556673068200.0
temperature{room="bathroom"},1000.0,1556663812000.0
temperature{room="corridor"},4999.966617217559,1556663801000.0
humidity{room="corridor"},4999.728188608589,1556672605000.0
humidity{room="kitchen"},5000.0,1556672605000.0
humidity{room="bathroom"},15000.097240547359,1556694615000.0
temperature{room="kitchen"},4999.872770638556,1556672610000.0
temperature{room="living_room"},5199.878504667137,1556673073400.0
temperature{room="bathroom"},1000.0,1556663813000.0
temperature{room="corridor"},5000.029076385883,1556663802000.0
humidity{room="corridor"},5000.008051464608,1556672610000.0
humidity{room="kitchen"},5000.0,1556672610000.0
humidity{room="bathroom"},15000.000038642847,1556694630000.0
temperature{room="kitchen"},4999.964265145653,1556672615000.0
temperature{room="living_room"},5199.985594763351,1556673078600.0
temperature{room="bathroom"},1000.0,1556663814000.0
temperature{room="corridor"},5000.001661209364,1556663803000.0
humidity{room="corridor"},5000.37070421044,1556672615000.0
humidity{room="kitchen"},5000.0,1556672615000.0
humidity{room="bathroom"},14999.951073794418,1556694645000.0
temperature{room="kitchen"},4999.879335301915,1556672620000.0
temperature{room="living_room"},5200.095379781798,1556673083800.0
temperature{room="bathroom"},1000.0,1556663815000.0
temperature{room="corridor"},4999.90892714042,1556663804000.0
humidity{room="corridor"},5000.085246123895,1556672620000.0
humidity{room="kitchen"},5000.0,1556672620000.0
humidity{room="bathroom"},15000.037734550498,1556694660000.0
temperature{room="kitchen"},5000.164521963475,1556672625000.0
temperature{room="living_room"},5199.835117555173,1556673089000.0
temperature{room="bathroom"},1000.0,1556663816000.0
temperature{room="corridor"},4999.945446705451,1556663805000.0
humidity{room="corridor"},4999.672645017111,1556672625000.0
humidity{room="kitchen"},5000.0,1556672625000.0
humidity{room="bathroom"},14999.929213171385,1556694675000.0
temperature{room="kitchen"},4999.870181281006,1556672630000.0
temperature{room="living_room"},5200.111607978428,1556673094200.0
temperature{room="bathroom"},1000.0,1556663817000.0
temperature{room="corridor"},4999.996533956782,1556663806000.0
humidity{room="corridor"},5000.273974268568,1556672630000.0
humidity{room="kitchen"},5000.0,1556672630000.0
humidity{room="bathroom"},14999.966062557547,1556694690000.0
temperature{room="kitchen"},4999.953885057637,1556672635000.0
temperature{room="living_room"},5200.001224985918,1556673099400.0
temperature{room="bathroom"},1000.0,1556663818000.0
temperature{room="corridor"},5000.017494230935,1556663807000.0
humidity{room="corridor"},5000.324024867651,1556672635000.0
humidity{room="kitchen"},5000.0,1556672635000.0
humidity{room="bathroom"},14999.877257666716,1556694705000.0
temperature{room="kitchen"},5000.045655149297,1556672640000.0
temperature{room="living_room"},5200.013618063506,1556673104600.0
temperature{room="bathroom"},1000.0,1556663819000.0
temperature{room="corridor"},5000.001196183452,1556663808000.0
humidity{room="corridor"},5000.181978298237,1556672640000.0
humidity{room="kitchen"},5000.0,1556672640000.0
humidity{room="bathroom"},14999.933415643394,1556694720000.0
temperature{room="kitchen"},5000.035427519441,1556672645000.0
temperature{room="living_room"},5199.959144316585,1556673109800.0
temperature{room="bathroom"},1000.0,1556663820000.0
temperature{room="corridor"},5000.058426983784,1556663809000.0
humidity{room="corridor"},5000.060097337986,1556672645000.0
humidity{room="kitchen"},5000.0,1556672645000.0
humidity{room="bathroom"},14999.974828353432,1556694735000.0
temperature{room="kitchen"},5000.025630910631,1556672650000.0
temperature{room="living_room"},5200.114371696707,1556673115000.0
temperature{room="bathroom"},1000.0,1556663821000.0
temperature{room="corridor"},5000.034118671777,1556663810000.0
humidity{room="corridor"},4999.732003730613,1556672650000.0
humidity{room="kitchen"},5000.0,1556672650000.0
humidity{room="bathroom"},15000.203547741314,1556694750000.0
temperature{room="kitchen"},5000.138795224389,1556672655000.0
temperature{room="living_room"},5200.010765474256,1556673120200.0
temperature{room="bathroom"},1000.0,1556663822000.0
temperature{room="corridor"},4999.9954852299825,1556663811000.0
humidity{room="corridor"},5000.272558000466,1556672655000.0
humidity{room="kitchen"},5000.0,1556672655000.0
humidity{room="bathroom"},15000.00257893736,1556694765000.0
temperature{room="kitchen"},5000.031307740251,1556672660000.0
temperature{room="living_room"},5199.8671067259875,1556673125400.0
temperature{room="bathroom"},1000.0,1556663823000.0
temperature{room="corridor"},5000.077037294101,1556663812000.0
humidity{room="corridor"},5000.322661311059,1556672660000.0
humidity{room="kitchen"},5000.0,1556672660000.0
humidity{room="bathroom"},14999.844499411505,1556694780000.0
temperature{room="kitchen"},5000.007188966499,1556672665000.0
temperature{room="living_room"},5199.923663076389,1556673130600.0
temperature{room="bathroom"},1000.0,1556663824000.0
temperature{room="corridor"},4999.955441612397,1556663813000.0
humidity{room="corridor"},4999.407869545989,1556672665000.0
humidity{room="kitchen"},5000.0,1556672665000.0
humidity{room="bathroom"},14999.955006980255,1556694795000.0
temperature{room="kitchen"},4999.830790113752,1556672670000.0
temperature{room="living_room"},5199.948659167405,1556673135800.0
temperature{room="bathroom"},1000.0,1556663825000.0
temperature{room="corridor"},5000.049928579639,1556663814000.0
humidity{room="corridor"},4999.899600646302,1556672670000.0
humidity{room="kitchen"},5000.0,1556672670000.0
humidity{room="bathroom"},14999.977722256473,1556694810000.0
temperature{room="kitchen"},5000.083684171521,1556672675000.0
temperature{room="living_room"},5199.9652716924065,1556673141000.0
temperature{room="bathroom"},1000.0,1556663826000.0
temperature{room="corridor"},4999.984861377403,1556663815000.0
humidity{room="corridor"},4999.881048470805,1556672675000.0
humidity{room="kitchen"},5000.0,1556672675000.0
humidity{room="bathroom"},15000.001616732381,1556694825000.0
temperature{room="kitchen"},4999.998324442511,1556672680000.0
temperature{room="living_room"},5200.099850270979,1556673146200.0
temperature{room="bathroom"},1000.0,1556663827000.0
temperature{room="corridor"},5000.011018106573,1556663816000.0
humidity{room="corridor"},4999.532665291602,1556672680000.0
humidity{room="kitchen"},5000.0,1556672680000.0
humidity{room="bathroom"},15000.03093571237,1556694840000.0
temperature{room="kitchen"},5000.018627833332,1556672685000.0
temperature{room="living_room"},5199.902569230714,1556673151400.0
temperature{room="bathroom"},1000.0,1556663828000.0
temperature{room="corridor"},5000.032499708852,1556663817000.0
humidity{room="corridor"},5000.15623458757,1556672685000.0
humidity{room="kitchen"},5000.0,1556672685000.0
humidity{room="bathroom"},14999.98091194625,1556694855000.0
temperature{room="kitchen"},4999.969574623368,1556672690000.0
temperature{room="living_room"},5200.051702314802,1556673156600.0
temperature{room="bathroom"},1000.0,1556663829000.0
temperature{room="corridor"},4999.991637754132,1556663818000.0
humidity{room="corridor"},5000.3738857814005,1556672690000.0
humidity{room="kitchen"},5000.0,1556672690000.0
humidity{room="bathroom"},14999.982303095678,1556694870000.0
temperature{room="kitchen"},5000.108987820609,1556672695000.0
temperature{room="living_room"},5200.123781879054,1556673161800.0
temperature{room="bathroom"},1000.0,1556663830000.0
temperature{room="corridor"},5000.106192173996,1556663819000.0
humidity{room="corridor"},5000.019699171042,1556672695000.0
humidity{room="kitchen"},5000.0,1556672695000.0
humidity{room="bathroom"},15000.20854126726,1556694885000.0
temperature{room="kitchen"},5000.031477366146,1556672700000.0
temperature{room="living_room"},5199.967871215284,1556673167000.0
temperature{room="bathroom"},1000.0,1556663831000.0
temperature{room="corridor"},5000.033288318146,1556663820000.0
humidity{room="corridor"},4999.632796232522,1556672700000.0
humidity{room="kitchen"},5000.0,1556672700000.0
humidity{room="bathroom"},15000.085814550808,1556694900000.0
temperature{room="kitchen"},4999.956400105603,1556672705000.0
temperature{room="living_room"},5199.9488243825535,1556673172200.0
temperature{room="bathroom"},1000.0,1556663832000.0
temperature{room="corridor"},4999.920615111181,1556663821000.0
humidity{room="corridor"},4999.29375663167,1556672705000.0
humidity{room="kitchen"},5000.0,1556672705000.0
humidity{room="bathroom"},14999.951376238552,1556694915000.0
temperature{room="kitchen"},5000.019068465039,1556672710000.0
temperature{room="living_room"},5200.076326312222,1556673177400.0
temperature{room="bathroom"},1000.0,1556663833000.0
temperature{room="corridor"},4999.989973616243,1556663822000.0
humidity{room="corridor"},4999.737944509152,1556672710000.0
humidity{room="kitchen"},5000.0,1556672710000.0
humidity{room="bathroom"},14999.984542236567,1556694930000.0
temperature{room="kitchen"},4999.963722636015,1556672715000.0
temperature{room="living_room"},5199.906610276802,1556673182600.0
temperature{room="bathroom"},1000.0,1556663834000.0
temperature{room="corridor"},5000.070004958375,1556663823000.0
humidity{room="corridor"},5000.351986110317,1556672715000.0
humidity{room="kitchen"},5000.0,1556672715000.0
humidity{room="bathroom"},15000.062105096107,1556694945000.0
temperature{room="kitchen"},5000.1666998903165,1556672720000.0
temperature{room="living_room"},5200.039176002544,1556673187800.0
temperature{room="bathroom"},1000.0,1556663835000.0
temperature{room="corridor"},5000.03867874569,1556663824000.0
humidity{room="corridor"},4999.823532083668,1556672720000.0
humidity{room="kitchen"},5000.0,1556672720000.0
humidity{room="bathroom"},15000.000512443023,1556694960000.0
temperature{room="kitchen"},5000.095481618272,1556672725000.0
temperature{room="living_room"},5200.053031996173,1556673193000.0
temperature{room="bathroom"},1000.0,1556663836000.0
temperature{room="corridor"},4999.957692861105,1556663825000.0
humidity{room="corridor"},4999.90024493143,1556672725000.0
humidity{room="kitchen"},5000.0,1556672725000.0
humidity{room="bathroom"},15000.027953864419,1556694975000.0
temperature{room="kitchen"},5000.108511814681,1556672730000.0
temperature{room="living_room"},5200.022652065781,1556673198200.0
temperature{room="bathroom"},1000.0,1556663837000.0
temperature{room="corridor"},5000.027524862138,1556663826000.0
humidity{room="corridor"},5001.009282315837,1556672730000.0
humidity{room="kitchen"},5000.0,1556672730000.0
humidity{room="bathroom"},14999.920229242105,1556694990000.0
temperature{room="kitchen"},5000.012739968429,1556672735000.0
temperature{room="living_room"},5199.985902667169,1556673203400.0
temperature{room="bathroom"},1000.0,1556663838000.0
temperature{room="corridor"},5000.003013028048,1556663827000.0
humidity{room="corridor"},5000.097580185791,1556672735000.0
humidity{room="kitchen"},5000.0,1556672735000.0
humidity{room="bathroom"},14999.995716859103,1556695005000.0
temperature{room="kitchen"},4999.946477272794,1556672740000.0
temperature{room="living_room"},5199.8600879222,1556673208600.0
temperature{room="bathroom"},1000.0,1556663839000.0
temperature{room="corridor"},4999.986549142373,1556663828000.0
humidity{room="corridor"},4999.8425588026175,1556672740000.0
humidity{room="kitchen"},5000.0,1556672740000.0
humidity{room="bathroom"},15000.1052413651,1556695020000.0
temperature{room="kitchen"},4999.991669973108,1556672745000.0
temperature{room="living_room"},5199.8639615171,1556673213800.0
temperature{room="bathroom"},1000.0,1556663840000.0
temperature{room="corridor"},4999.998561496322,1556663829000.0
humidity{room="corridor"},4999.641178546667,1556672745000.0
humidity{room="kitchen"},5000.0,1556672745000.0
humidity{room="bathroom"},15000.037293517358,1556695035000.0
temperature{room="kitchen"},4999.940504716593,1556672750000.0
temperature{room="living_room"},5199.945302120185,1556673219000.0
temperature{room="bathroom"},1000.0,1556663841000.0
temperature{room="corridor"},4999.951830316291,1556663830000.0
humidity{room="corridor"},4999.931365417796,1556672750000.0
humidity{room="kitchen"},5000.0,1556672750000.0
humidity{room="bathroom"},14999.99109050264,1556695050000.0
temperature{room="kitchen"},5000.125614713012,1556672755000.0
temperature{room="living_room"},5199.94769154728,1556673224200.0
temperature{room="bathroom"},1000.0,1556663842000.0
temperature{room="corridor"},5000.092694599987,1556663831000.0
humidity{room="corridor"},5000.0493324088975,1556672755000.0
humidity{room="kitchen"},5000.0,1556672755000.0
humidity{room="bathroom"},15000.042406397513,1556695065000.0
temperature{room="kitchen"},4999.957217580431,1556672760000.0
temperature{room="living_room"},5199.970115105691,1556673229400.0
temperature{room="bathroom"},1000.0,1556663843000.0
temperature{room="corridor"},5000.0445034632585,1556663832000.0
humidity{room="corridor"},5000.214427872349,1556672760000.0
humidity{room="kitchen"},5000.0,1556672760000.0
humidity{room="bathroom"},14999.996937991667,1556695080000.0
temperature{room="kitchen"},4999.890463927724,1556672765000.0
temperature{room="living_room"},5200.070555033422,1556673234600.0
temperature{room="bathroom"},1000.0,1556663844000.0
temperature{room="corridor"},4999.955561839893,1556663833000.0
humidity{room="corridor"},5000.256019590746,1556672765000.0
humidity{room="kitchen"},5000.0,1556672765000.0
humidity{room="bathroom"},14999.905393936056,1556695095000.0
temperature{room="kitchen"},4999.971085920655,1556672770000.0
temperature{room="living_room"},5199.936572055353,1556673239800.0
temperature{room="bathroom"},1000.0,1556663845000.0
temperature{room="corridor"},4999.974118949762,1556663834000.0
humidity{room="corridor"},4999.996743255512,1556672770000.0
humidity{room="kitchen"},5000.0,1556672770000.0
humidity{room="bathroom"},14999.938746942747,1556695110000.0
temperature{room="kitchen"},4999.92080482719,1556672775000.0
temperature{room="living_room"},5200.096242772598,1556673245000.0
temperature{room="bathroom"},1000.0,1556663846000.0
temperature{room="corridor"},5000.109419496281,1556663835000.0
humidity{room="corridor"},5000.08545506561,1556672775000.0
humidity{room="kitchen"},5000.0,1556672775000.0
humidity{room="bathroom"},14999.928061157214,1556695125000.0
temperature{room="kitchen"},5000.0523379066435,1556672780000.0
temperature{room="living_room"},5199.8624769980925,1556673250200.0
temperature{room="bathroom"},1000.0,1556663847000.0
temperature{room="corridor"},4999.960354324931,1556663836000.0
humidity{room="corridor"},4999.7950491567535,1556672780000.0
humidity{room="kitchen"},5000.0,1556672780000.0
humidity{room="bathroom"},14999.836193620671,1556695140000.0
temperature{room="kitchen"},5000.066809846467,1556672785000.0
temperature{room="living_room"},5199.9186227720065,1556673255400.0
temperature{room="bathroom"},1000.0,1556663848000.0
temperature{room="corridor"},4999.961081438483,1556663837000.0
humidity{room="corridor"},4999.3250708830765,1556672785000.0
humidity{room="kitchen"},5000.0,1556672785000.0
humidity{room="bathroom"},14999.8203268764,1556695155000.0
temperature{room="kitchen"},4999.91473215742,1556672790000.0
temperature{room="living_room"},5199.959193436762,1556673260600.0
temperature{room="bathroom"},1000.0,1556663849000.0
temperature{room="corridor"},4999.986377134856,1556663838000.0
humidity{room="corridor"},5000.033791046547,1556672790000.0
humidity{room="kitchen"},5000.0,1556672790000.0
humidity{room="bathroom"},15000.10671085058,1556695170000.0
temperature{room="kitchen"},4999.901240432497,1556672795000.0
temperature{room="living_room"},5200.069418114466,1556673265800.0
temperature{room="bathroom"},1000.0,1556663850000.0
temperature{room="corridor"},5000.0869000631965,1556663839000.0
humidity{room="corridor"},5000.383786373831,1556672795000.0
humidity{room="kitchen"},5000.0,1556672795000.0
humidity{room="bathroom"},15000.018585683612,1556695185000.0
temperature{room="kitchen"},5000.097943531458,1556672800000.0
temperature{room="living_room"},5199.867939576176,1556673271000.0
temperature{room="bathroom"},1000.0,1556663851000.0
temperature{room="corridor"},5000.007816510866,1556663840000.0
humidity{room="corridor"},4999.606698290861,1556672800000.0
humidity{room="kitchen"},5000.0,1556672800000.0
humidity{room="bathroom"},15000.045504184138,1556695200000.0
temperature{room="kitchen"},5000.116259672331,1556672805000.0
temperature{room="living_room"},5199.957728998569,1556673276200.0
temperature{room="bathroom"},1000.0,1556663852000.0
temperature{room="corridor"},5000.05672764265,1556663841000.0
humidity{room="corridor"},4999.827223595149,1556672805000.0
humidity{room="kitchen"},5000.0,1556672805000.0
humidity{room="bathroom"},14999.98229602275,1556695215000.0
temperature{room="kitchen"},5000.112077300283,1556672810000.0
temperature{room="living_room"},5199.960631705241,1556673281400.0
temperature{room="bathroom"},1000.0,1556663853000.0
temperature{room="corridor"},4999.989630349744,1556663842000.0
humidity{room="corridor"},4999.921945132259,1556672810000.0
humidity{room="kitchen"},5000.0,1556672810000.0
humidity{room="bathroom"},14999.926318941598,1556695230000.0
temperature{room="kitchen"},5000.01271746605,1556672815000.0
temperature{room="living_room"},5200.126854408321,1556673286600.0
temperature{room="bathroom"},1000.0,1556663854000.0
temperature{room="corridor"},4999.960615397432,1556663843000.0
humidity{room="corridor"},4999.920637385415,1556672815000.0
humidity{room="kitchen"},5000.0,1556672815000.0
humidity{room="bathroom"},15000.038365239165,1556695245000.0
temperature{room="kitchen"},4999.919859495276,1556672820000.0
temperature{room="living_room"},5200.081493335083,1556673291800.0
temperature{room="bathroom"},1000.0,1556663855000.0
temperature{room="corridor"},5000.004687611971,1556663844000.0
humidity{room="corridor"},5000.466547277809,1556672820000.0
humidity{room="kitchen"},5000.0,1556672820000.0
humidity{room="bathroom"},14999.932906135587,1556695260000.0
temperature{room="kitchen"},5000.162376134711,1556672825000.0
temperature{room="living_room"},5199.798826215859,1556673297000.0
temperature{room="bathroom"},1000.0,1556663856000.0
temperature{room="corridor"},4999.922396741213,1556663845000.0
humidity{room="corridor"},4999.494052815233,1556672825000.0
humidity{room="kitchen"},5000.0,1556672825000.0
humidity{room="bathroom"},15000.127833862596,1556695275000.0
temperature{room="kitchen"},4999.950502898415,1556672830000.0
temperature{room="living_room"},5200.174664401931,1556673302200.0
temperature{room="bathroom"},1000.0,1556663857000.0
temperature{room="corridor"},4999.983357900921,1556663846000.0
humidity{room="corridor"},5000.208081973053,1556672830000.0
humidity{room="kitchen"},5000.0,1556672830000.0
humidity{room="bathroom"},14999.898420849022,1556695290000.0
temperature{room="kitchen"},4999.926518152224,1556672835000.0
temperature{room="living_room"},5199.987725539092,1556673307400.0
temperature{room="bathroom"},1000.0,1556663858000.0
temperature{room="corridor"},5000.045966341621,1556663847000.0
humidity{room="corridor"},4999.778412255945,1556672835000.0
humidity{room="kitchen"},5000.0,1556672835000.0
humidity{room="bathroom"},14999.982039976428,1556695305000.0
temperature{room="kitchen"},5000.012946006341,1556672840000.0
temperature{room="living_room"},5199.872131200964,1556673312600.0
